filename,raw,class
24_32375124_1988-06-25_20110.jpg,23,3
24_3239424_1981-11-06_20130.jpg,32,4
24_32916624_1989-10-18_20110.jpg,22,3
24_33626724_1922-02-05_19490.jpg,27,3
24_35653724_1962-08-07_19990.jpg,37,4
24_3578924_1980-04-08_20090.jpg,29,3
24_36701824_1977-09-16_20120.jpg,35,4
24_39856624_1991-08-21_20080.jpg,17,1
24_40399924_1977-06-28_20070.jpg,30,3
24_40847724_1963-05-14_20020.jpg,39,4
24_41558124_1924-10-09_19520.jpg,28,3
24_42720324_1991-01-25_20140.jpg,23,3
24_42882724_1966-12-26_20100.jpg,44,5
24_43617224_1986-08-28_20130.jpg,27,3
24_44627324_1974-11-26_20140.jpg,40,4
24_46401524_1913-05-31_19840.jpg,71,8
24_4648724_1985-01-09_20120.jpg,27,3
24_5829724_1927-10-22_19640.jpg,37,4
24_6060924_1962-06-25_20110.jpg,49,5
24_6210724_1986-10-20_20130.jpg,27,3
24_6598624_1919-10-15_19580.jpg,39,4
24_6756124_1973-06-16_20050.jpg,32,4
24_7114624_1957-12-13_20120.jpg,55,6
24_7631624_1985-03-20_20030.jpg,18,1
24_7857924_1982-03-10_20080.jpg,26,3
24_8215524_1969-08-20_20090.jpg,40,4
24_8868624_1976-09-04_20090.jpg,33,4
24_9198124_1989-11-07_20120.jpg,23,3
25_10068625_1976-12-03_20060.jpg,30,3
25_1210725_1978-03-03_20100.jpg,32,4
25_13753425_1980-01-08_20060.jpg,26,3
25_15324425_1981-01-14_20070.jpg,26,3
25_15629325_1944-06-05_19640.jpg,20,2
25_16959625_1985-04-14_20120.jpg,27,3
25_17285625_1977-06-13_20070.jpg,30,3
25_173825_1943-09-06_20080.jpg,65,6
25_18500925_1960-12-18_20070.jpg,47,5
25_18979125_1936-02-22_19900.jpg,54,6
25_19996125_1989-07-24_20140.jpg,25,3
25_20069525_1982-10-30_20080.jpg,26,3
25_20069525_1982-10-30_20081.jpg,26,3
25_20510625_1987-11-01_20060.jpg,19,2
25_2100725_1980-08-30_20100.jpg,30,3
25_23412525_1993-08-13_20030.jpg,10,0
25_24774925_1982-09-18_20130.jpg,31,4
25_2598825_1910-10-05_19740.jpg,64,6
25_26056025_1989-04-10_20120.jpg,23,3
25_265225_1923-01-01_19700.jpg,47,5
25_27644025_1992-01-10_20100.jpg,18,1
25_2771425_1973-10-31_20110.jpg,38,4
25_307425_1932-07-07_20070.jpg,75,8
25_3138125_1945-10-14_20090.jpg,64,6
25_32426325_1979-03-24_20080.jpg,29,3
25_3248025_1934-03-10_19640.jpg,30,3
25_326725_1911-09-29_19930.jpg,82,9
25_3303825_1965-06-17_20060.jpg,41,5
25_33389925_1981-04-16_20050.jpg,24,3
25_33743925_1969-01-04_19970.jpg,28,3
25_33868325_1994-04-14_20130.jpg,19,2
25_34014025_1992-08-12_20110.jpg,19,2
25_348825_1956-05-23_19800.jpg,24,3
25_36289025_1995-12-15_20140.jpg,19,2
25_367125_1961-08-23_20090.jpg,48,5
25_36784725_1994-01-11_20120.jpg,18,1
25_37546725_1994-05-21_20120.jpg,18,1
25_378325_1935-06-16_20080.jpg,73,8
25_378325_1935-06-16_20081.jpg,73,8
25_39201925_1990-08-29_20130.jpg,23,3
25_392725_1942-12-07_19830.jpg,41,5
25_4022125_1969-01-11_20100.jpg,41,5
25_4096025_1981-10-16_20080.jpg,27,3
25_41693625_1991-02-15_20130.jpg,22,3
25_42075325_1935-07-10_20070.jpg,72,8
25_4214725_1985-02-28_20060.jpg,21,2
25_427225_1967-11-25_20100.jpg,43,5
25_4431225_1986-12-14_20050.jpg,19,2
25_4613925_1987-03-31_20100.jpg,23,3
25_4835925_1928-02-15_20110.jpg,83,9
25_486625_1979-05-12_20140.jpg,35,4
25_5254725_1982-02-12_20110.jpg,29,3
25_548725_1915-10-24_19890.jpg,74,8
25_548725_1915-10-24_19891.jpg,74,8
25_5599425_1981-06-10_20110.jpg,30,3
25_602725_1943-04-08_20120.jpg,69,7
25_6215825_1985-07-25_20140.jpg,29,3
25_640725_1941-10-09_20140.jpg,73,8
25_6712625_1952-08-13_19700.jpg,18,1
25_6943325_1989-09-23_20080.jpg,19,2
25_784425_1916-01-04_19820.jpg,66,7
25_8650825_1982-07-10_20100.jpg,28,3
25_9595825_1939-03-02_19500.jpg,11,0
25_978525_1958-02-13_20070.jpg,49,5
25_9888725_1985-08-16_20050.jpg,20,2
26_10031026_1962-10-15_20090.jpg,47,5
26_10059326_1988-03-11_20090.jpg,21,2
26_10628526_1988-02-02_20120.jpg,24,3
26_10750626_1982-04-21_20070.jpg,25,3
26_11991826_1983-11-05_20110.jpg,28,3
26_12894926_1969-07-27_20100.jpg,41,5
26_12935226_1977-08-14_19970.jpg,20,2
26_13393826_1988-06-15_20120.jpg,24,3
26_14055726_1984-01-24_20060.jpg,22,3
26_15056126_1985-03-22_20090.jpg,24,3
26_16314426_1974-11-05_20080.jpg,34,4
26_16720526_1991-03-27_20080.jpg,17,1
26_18252126_1988-05-10_20070.jpg,19,2
26_1871726_1980-02-02_20070.jpg,27,3
26_18947426_1986-12-26_20120.jpg,26,3
26_1926626_1975-02-18_20010.jpg,26,3
26_19725226_1983-04-04_20120.jpg,29,3
26_19772226_1974-08-11_20110.jpg,37,4
26_2023826_1980-07-23_20110.jpg,31,4
26_206126_1925-10-28_19940.jpg,69,7
26_20751426_1985-07-01_20100.jpg,25,3
26_2077526_1967-06-18_20140.jpg,47,5
26_21328726_1941-06-14_19640.jpg,23,3
26_21328726_1941-06-14_19641.jpg,23,3
26_238326_1928-12-12_19560.jpg,28,3
26_25252026_1989-05-08_20100.jpg,21,2
26_26625926_1992-06-13_20120.jpg,20,2
26_26797926_1982-10-23_20120.jpg,30,3
26_26810426_1992-11-15_20150.jpg,23,3
26_27812826_1985-07-01_20130.jpg,28,3
26_27855026_1985-12-16_20090.jpg,24,3
26_28293326_1927-04-23_20100.jpg,83,9
26_2880826_1985-03-18_20090.jpg,24,3
26_29165426_1992-10-16_20130.jpg,21,2
26_3168126_1973-07-05_20060.jpg,33,4
26_33055426_1990-08-31_20100.jpg,20,2
26_33178126_1980-12-20_20090.jpg,29,3
26_33343726_1990-08-06_20110.jpg,21,2
26_3381826_1918-05-04_19520.jpg,34,4
26_35793426_1988-02-05_20120.jpg,24,3
26_36057326_1990-10-18_20100.jpg,20,2
26_36414926_1994-03-05_20130.jpg,19,2
26_36703326_1986-07-11_20120.jpg,26,3
26_36703326_1986-07-11_20121.jpg,26,3
26_37024126_1983-04-14_20120.jpg,29,3
26_37312026_1995-04-25_20130.jpg,18,1
26_38908326_1983-08-22_20080.jpg,25,3
26_4316026_1983-06-21_20100.jpg,27,3
26_497526_1923-10-10_20070.jpg,84,9
26_5684226_1984-05-30_20130.jpg,29,3
26_7138526_1986-08-13_20060.jpg,20,2
26_721626_1965-02-22_20100.jpg,45,5
26_728326_1929-07-18_19801.jpg,51,6
26_7385926_1986-06-09_20100.jpg,24,3
26_8183026_1982-03-02_20120.jpg,30,3
26_899626_1932-08-31_20120.jpg,80,8
26_9169326_1986-01-29_20130.jpg,27,3
26_9459826_1965-06-11_20060.jpg,41,5
27_1147127_1986-04-19_20120.jpg,26,3
27_12665227_1960-06-24_20140.jpg,54,6
27_13134727_1985-06-09_20151.jpg,30,3
27_1360727_1981-09-08_20090.jpg,28,3
27_1365027_1960-11-19_20090.jpg,49,5
27_1392327_1920-01-07_19880.jpg,68,7
27_15741627_1986-03-07_20110.jpg,25,3
27_17465327_1983-07-26_20141.jpg,31,4
27_17465327_1983-07-26_20142.jpg,31,4
27_17929027_1945-05-29_20090.jpg,64,6
27_18709927_1914-02-18_20070.jpg,93,9
27_1871527_1965-07-21_20110.jpg,46,5
27_18877127_1991-02-24_20120.jpg,21,2
27_188827_1961-06-18_20110.jpg,50,5
27_19365827_1922-08-31_19420.jpg,20,2
27_19586727_1977-12-21_20130.jpg,36,4
27_19690827_1982-03-19_20120.jpg,30,3
27_208927_1962-04-03_20120.jpg,50,5
27_21894327_1981-07-24_20090.jpg,28,3
27_23981427_1988-04-02_20120.jpg,24,3
27_25102027_1990-05-03_20150.jpg,25,3
27_2512827_1914-06-23_19400.jpg,26,3
27_25155027_1990-02-13_20130.jpg,23,3
27_25907727_1979-07-26_20140.jpg,35,4
27_26156527_1982-03-08_20100.jpg,28,3
27_26831727_1963-05-24_20100.jpg,47,5
27_26993327_1990-07-16_20100.jpg,20,2
27_2794927_1984-06-29_20140.jpg,30,3
27_2794927_1984-06-29_20141.jpg,30,3
27_28356727_1991-09-17_20150.jpg,24,3
27_30319527_1989-11-14_20080.jpg,19,2
27_31237427_1990-12-24_20140.jpg,24,3
27_31289427_1970-07-13_20120.jpg,42,5
27_32540227_1987-08-19_20120.jpg,25,3
27_327127_1911-07-09_19850.jpg,74,8
27_33569827_1974-04-14_20140.jpg,40,4
27_33738127_1990-12-11_20130.jpg,23,3
27_34219227_1992-06-10_20150.jpg,23,3
27_34920327_1956-02-26_20090.jpg,53,6
27_34942727_1997-06-11_20120.jpg,15,1
27_35164427_1987-06-24_20090.jpg,22,3
27_36339627_1991-02-24_20150.jpg,24,3
27_36366227_1980-06-27_20110.jpg,31,4
27_36366227_1980-06-27_20111.jpg,31,4
27_36560727_1978-01-14_20120.jpg,34,4
27_36672727_1978-08-08_20120.jpg,34,4
27_37384727_1907-06-01_19500.jpg,43,5
27_38164327_1944-08-20_19880.jpg,44,5
27_385827_1963-11-10_20140.jpg,51,6
27_38614127_1990-04-25_20110.jpg,21,2
27_39366727_1990-06-06_20120.jpg,22,3
27_40247527_1991-03-19_20090.jpg,18,1
27_40363727_1990-08-26_20110.jpg,21,2
27_41466727_1913-07-01_19490.jpg,36,4
27_434827_1977-03-18_20070.jpg,30,3
27_4931127_1946-05-00_20120.jpg,66,7
27_5043927_1983-09-18_20110.jpg,28,3
27_5130927_1978-10-15_20080.jpg,30,3
27_5610327_1983-09-25_20120.jpg,29,3
27_6372227_1981-09-19_20080.jpg,27,3
27_6723327_1975-05-02_20110.jpg,36,4
27_7153227_1975-11-08_20120.jpg,37,4
27_7302027_1955-10-03_20130.jpg,58,6
27_7755127_1972-08-11_20070.jpg,35,4
27_7755127_1972-08-11_20071.jpg,35,4
27_8386727_1902-01-31_19610.jpg,59,6
27_8605727_1927-04-24_19670.jpg,40,4
27_8616227_1919-12-25_19660.jpg,47,5
27_862927_1944-08-07_20091.jpg,65,6
27_8920127_1934-03-08_19610.jpg,27,3
27_9316627_1987-01-26_20110.jpg,24,3
28_1010228_1949-06-22_19770.jpg,28,3
28_10551728_1961-10-15_20050.jpg,44,5
28_10835028_1982-11-02_20050.jpg,23,3
28_12116828_1986-07-03_20120.jpg,26,3
28_13625828_1982-01-25_20120.jpg,30,3
28_15032628_1986-04-19_20080.jpg,22,3
28_15245628_1972-05-22_20070.jpg,35,4
28_1583428_1961-08-27_20100.jpg,49,5
28_1685128_1970-09-09_20000.jpg,30,3
28_177228_1937-02-10_19920.jpg,55,6
28_19270628_1991-09-29_20090.jpg,18,1
28_20985128_1992-07-08_20090.jpg,17,1
28_21249428_1991-11-16_20090.jpg,18,1
28_22574728_1986-01-15_20140.jpg,28,3
28_2274428_1969-03-04_20070.jpg,38,4
28_238728_1958-09-19_20120.jpg,54,6
28_24633828_1988-08-07_20100.jpg,22,3
28_26625628_1991-04-16_20110.jpg,20,2
28_304928_1958-12-09_20070.jpg,49,5
28_3124528_1972-10-07_20050.jpg,33,4
28_31277528_1964-11-14_20060.jpg,42,5
28_31821428_1985-11-14_20110.jpg,26,3
28_31872928_1988-12-04_20090.jpg,21,2
28_32164528_1983-07-31_20110.jpg,28,3
28_32244728_1993-01-04_20120.jpg,19,2
28_32587428_1986-11-08_20120.jpg,26,3
28_33242728_1964-08-20_19930.jpg,29,3
28_35079628_1992-11-15_20120.jpg,20,2
28_35624228_1981-05-20_20130.jpg,32,4
28_35812328_1988-06-30_20120.jpg,24,3
28_36375228_1991-03-28_20150.jpg,24,3
28_36662828_1986-04-13_20110.jpg,25,3
28_37474528_1988-03-26_20120.jpg,24,3
28_39719228_1976-11-06_20120.jpg,36,4
28_4044528_1977-05-01_20040.jpg,27,3
28_4234928_1982-10-07_20120.jpg,30,3
28_42989228_1990-12-16_20140.jpg,24,3
28_43178728_1931-06-14_19660.jpg,35,4
28_43508828_1990-10-12_20140.jpg,24,3
28_47174928_1950-03-28_19750.jpg,25,3
28_4946728_1982-11-15_20100.jpg,28,3
28_5423428_1986-02-10_20090.jpg,23,3
28_558528_1966-04-05_20090.jpg,43,5
28_5598928_1988-01-24_20120.jpg,24,3
28_5655728_1979-07-31_20100.jpg,31,4
28_6060728_1916-07-01_19400.jpg,24,3
28_6245328_1938-09-14_20110.jpg,73,8
28_66628_1967-03-23_20100.jpg,43,5
28_6996028_1981-05-17_20070.jpg,26,3
28_7351528_1949-02-28_19620.jpg,13,1
28_742028_1986-02-01_20060.jpg,20,2
28_7685728_1983-03-10_20130.jpg,30,3
28_7744128_1984-12-21_20070.jpg,23,3
28_8463528_1974-11-10_20110.jpg,37,4
28_8597528_1979-03-04_20100.jpg,31,4
28_8744128_1961-07-19_19890.jpg,28,3
28_8772528_1964-10-12_20080.jpg,44,5
29_1058129_1953-11-28_20030.jpg,50,5
29_11166229_1983-07-21_20120.jpg,29,3
29_1201329_1965-11-19_20150.jpg,50,5
29_12607029_1979-05-15_20110.jpg,32,4
29_142229_1972-05-04_20130.jpg,41,5
29_1506629_1988-06-16_20100.jpg,22,3
29_15435429_1984-10-01_20080.jpg,24,3
29_1625629_1951-08-06_19760.jpg,25,3
29_17736629_1986-04-11_20150.jpg,29,3
29_18810729_1980-07-14_20040.jpg,24,3
29_19280329_1986-09-02_20130.jpg,27,3
29_19354329_1964-03-08_20090.jpg,45,5
29_19362929_1974-05-30_20090.jpg,35,4
29_20029729_1979-06-03_20140.jpg,35,4
29_2099129_1940-10-18_20070.jpg,67,7
29_21537729_1978-10-03_20130.jpg,35,4
29_21666429_1988-10-04_20040.jpg,16,1
29_2281729_1963-06-07_20060.jpg,43,5
29_2297029_1964-11-30_20100.jpg,46,5
29_23578429_1990-01-14_20110.jpg,21,2
29_2491129_1934-09-12_19770.jpg,43,5
29_2593429_1947-09-19_19760.jpg,29,3
29_2822329_1986-01-07_20100.jpg,24,3
29_28708329_1988-06-25_20110.jpg,23,3
29_316129_1905-03-14_19660.jpg,61,6
29_32265529_1981-02-20_20140.jpg,33,4
29_325229_1967-09-19_19980.jpg,31,4
29_34479029_1997-12-27_20120.jpg,15,1
29_34689229_1995-02-07_20110.jpg,16,1
29_34901029_1989-01-02_20150.jpg,26,3
29_36573729_1987-08-11_20120.jpg,25,3
29_38591129_1966-10-09_20131.jpg,47,5
29_39134829_1992-02-14_20100.jpg,18,1
29_39615829_1991-10-18_20100.jpg,19,2
29_40468229_1995-06-25_20120.jpg,17,1
29_4165229_1965-02-25_20110.jpg,46,5
29_42946429_1995-12-08_20140.jpg,19,2
29_46837229_1973-12-25_20130.jpg,40,4
29_46964629_1959-05-20_20130.jpg,54,6
29_47250629_1938-12-21_19680.jpg,30,3
29_5064429_1963-05-12_20060.jpg,43,5
29_5393729_1960-09-28_20150.jpg,55,6
29_6167729_1989-05-15_20080.jpg,19,2
29_6749829_1932-12-09_19960.jpg,64,6
29_7877629_1990-02-24_20070.jpg,17,1
29_7918929_1978-03-16_20080.jpg,30,3
29_8490429_1952-11-04_20140.jpg,62,6
29_8845529_1922-06-12_19700.jpg,48,5
29_901229_1985-06-08_20080.jpg,23,3
29_9078829_1985-10-10_20080.jpg,23,3
29_9740629_1992-07-17_20110.jpg,19,2
30_10678430_1980-05-28_20140.jpg,34,4
30_11179430_1966-08-23_20140.jpg,48,5
30_11545130_1961-10-10_20090.jpg,48,5
30_1166530_1974-07-27_20060.jpg,32,4
30_12587230_1977-09-20_20080.jpg,31,4
30_12775330_1960-04-23_20140.jpg,54,6
30_1322930_1937-02-20_20101.jpg,73,8
30_13796830_1956-07-14_19780.jpg,22,3
30_1393530_1946-09-02_20091.jpg,63,6
30_15564730_1989-07-21_20110.jpg,22,3
30_16776130_1988-02-07_20080.jpg,20,2
30_171130_1949-03-09_20050.jpg,56,6
30_17958830_1987-11-25_20150.jpg,28,3
30_18149930_1948-07-09_20120.jpg,64,6
30_1822230_1978-07-20_20070.jpg,29,3
30_19576930_1946-02-17_20080.jpg,62,6
30_21791330_1949-08-26_20010.jpg,52,6
30_22114630_1981-01-08_20100.jpg,29,3
30_2293230_1984-03-08_20090.jpg,25,3
30_2334130_1923-07-24_20100.jpg,87,9
30_23980830_1982-11-28_20090.jpg,27,3
30_245430_1906-11-07_19610.jpg,55,6
30_2457330_1980-05-31_20140.jpg,34,4
30_2468430_1979-10-10_20110.jpg,32,4
30_25480230_1967-05-26_20090.jpg,42,5
30_26854730_1984-08-09_20120.jpg,28,3
30_28452930_1991-06-20_20140.jpg,23,3
30_29661230_1972-11-12_20110.jpg,39,4
30_29739730_1954-03-15_20080.jpg,54,6
30_316130_1938-10-15_19700.jpg,32,4
30_31991130_1936-01-30_19770.jpg,41,5
30_32174830_1990-03-27_20110.jpg,21,2
30_3361230_1949-12-01_20070.jpg,58,6
30_3403730_1947-02-15_20060.jpg,59,6
30_36704230_1995-02-25_20120.jpg,17,1
30_36716330_1988-08-01_20110.jpg,23,3
30_3692830_1968-10-29_20090.jpg,41,5
30_37670230_1993-04-27_20120.jpg,19,2
30_38103230_1989-03-04_20130.jpg,24,3
30_38418130_1944-05-17_19640.jpg,20,2
30_38636030_1981-10-28_20130.jpg,32,4
30_39731430_1960-01-21_20120.jpg,52,6
30_40004330_1986-09-28_20070.jpg,21,2
30_41501230_1991-02-13_20130.jpg,22,3
30_4328730_1981-11-25_20080.jpg,27,3
30_4488430_1985-01-25_20060.jpg,21,2
30_473830_1968-01-13_20110.jpg,43,5
30_5244330_1978-04-01_20120.jpg,34,4
30_5666030_1977-10-15_20090.jpg,32,4
30_5838930_1961-08-08_19840.jpg,23,3
30_6368530_1985-02-23_20070.jpg,22,3
30_7287430_1963-10-16_20030.jpg,40,4
30_7701230_1981-09-02_20060.jpg,25,3
30_7856930_1989-02-18_20080.jpg,19,2
30_7911030_1979-10-31_20080.jpg,29,3
30_8085030_1979-07-21_20130.jpg,34,4
30_8594230_1963-04-09_20120.jpg,49,5
30_8996930_1985-01-14_20080.jpg,23,3
31_1089531_1982-04-05_20110.jpg,29,3
31_11631331_1906-03-26_19710.jpg,65,6
31_12231_1962-02-07_20150.jpg,53,6
31_12761831_1933-05-06_19970.jpg,64,6
31_1353731_1977-07-24_20090.jpg,32,4
31_1413431_1971-09-17_20140.jpg,43,5
31_1449731_1967-08-31_20130.jpg,46,5
31_1507431_1964-08-28_20080.jpg,44,5
31_16268631_1931-06-03_19580.jpg,27,3
31_1788631_1947-04-25_20130.jpg,66,7
31_1799831_1975-08-08_20080.jpg,33,4
31_19184631_1985-07-27_20140.jpg,29,3
31_19217031_1941-10-30_19640.jpg,23,3
31_19715031_1985-02-27_20130.jpg,28,3
31_21215531_1985-02-23_20090.jpg,24,3
31_22008531_1984-12-09_20090.jpg,25,3
31_22008531_1984-12-09_20091.jpg,25,3
31_23754831_1990-03-08_20100.jpg,20,2
31_2390331_1923-11-19_19690.jpg,46,5
31_24135131_1923-06-05_19800.jpg,57,6
31_24229031_1990-02-22_20110.jpg,21,2
31_2440831_1974-08-14_20090.jpg,35,4
31_25977731_1982-09-11_20080.jpg,26,3
31_26682231_1994-10-24_20090.jpg,15,1
31_27954431_1974-12-18_20090.jpg,35,4
31_2862931_1968-11-20_20060.jpg,38,4
31_28690531_1991-09-22_20120.jpg,21,2
31_28859031_1987-03-01_20120.jpg,25,3
31_29044031_1991-12-04_20110.jpg,20,2
31_29351931_1927-01-20_19900.jpg,63,6
31_29909531_1957-04-07_20110.jpg,54,6
31_309431_1975-10-07_20140.jpg,39,4
31_31479731_1988-08-02_20100.jpg,22,3
31_31479731_1988-08-02_20101.jpg,22,3
31_31479731_1988-08-02_20102.jpg,22,3
31_31536431_1992-11-22_20150.jpg,23,3
31_31667631_1989-09-02_20120.jpg,23,3
31_31667631_1989-09-02_20121.jpg,23,3
31_31703431_1993-11-05_20130.jpg,20,2
31_31852831_1989-05-01_20110.jpg,22,3
31_31938231_1985-01-13_20080.jpg,23,3
31_32529131_1968-02-26_20110.jpg,43,5
31_32536531_1979-07-05_20140.jpg,35,4
31_32942831_1974-07-30_20110.jpg,37,4
31_33096631_1990-01-22_20110.jpg,21,2
31_33701731_1955-08-16_20020.jpg,47,5
31_3475331_1983-01-24_20050.jpg,22,3
31_35363131_1989-12-25_20140.jpg,25,3
31_36258031_1979-05-12_20131.jpg,34,4
31_36258031_1979-05-12_20132.jpg,34,4
31_36514731_1938-02-21_19500.jpg,12,0
31_36673031_1989-02-24_20120.jpg,23,3
31_36901931_1961-07-08_20140.jpg,53,6
31_36901931_1961-07-08_20141.jpg,53,6
31_3742631_1948-11-18_20070.jpg,59,6
31_38127431_1990-07-03_20130.jpg,23,3
31_38669531_1991-07-03_20140.jpg,23,3
31_39486031_1981-10-30_20110.jpg,30,3
31_40444431_1953-05-21_20100.jpg,57,6
31_40967831_1992-03-15_20140.jpg,22,3
31_4107831_1986-02-28_20110.jpg,25,3
31_41284331_1989-10-17_20140.jpg,25,3
31_429531_1936-10-28_20090.jpg,73,8
31_43228031_1985-08-22_20110.jpg,26,3
31_43229831_1998-07-09_20140.jpg,16,1
31_44284331_1998-11-14_20140.jpg,16,1
31_44486931_1929-06-18_19540.jpg,25,3
31_4514731_1983-08-30_20120.jpg,29,3
31_4656931_1982-12-06_20060.jpg,24,3
31_5249831_1988-02-16_20070.jpg,19,2
31_576831_1979-03-26_20070.jpg,28,3
31_577031_1961-07-26_20080.jpg,47,5
31_6216031_1902-02-09_19530.jpg,51,6
31_7823331_1991-05-23_20070.jpg,16,1
31_8196931_1983-02-19_20080.jpg,25,3
31_8282831_1938-10-16_19900.jpg,52,6
31_872331_1927-04-02_19530.jpg,26,3
31_9316731_1986-06-06_20080.jpg,22,3
31_9521131_1989-05-11_20140.jpg,25,3
31_961331_1973-11-14_20100.jpg,37,4
31_990631_1976-01-08_20080.jpg,32,4
32_10119532_1944-02-10_19830.jpg,39,4
32_1084332_1970-08-11_20110.jpg,41,5
32_1110432_1978-10-14_20040.jpg,26,3
32_11731132_1969-12-25_20080.jpg,39,4
32_11848932_1988-04-13_20070.jpg,19,2
32_1237032_1968-11-16_20050.jpg,37,4
32_12573332_1966-10-25_20100.jpg,44,5
32_12573332_1966-10-25_20101.jpg,44,5
32_1342832_1953-08-02_19640.jpg,11,0
32_1389932_1976-09-11_20100.jpg,34,4
32_14690232_1986-11-24_20070.jpg,21,2
32_15918732_1941-04-15_19640.jpg,23,3
32_1637132_1965-09-09_19980.jpg,33,4
32_18971032_1975-08-28_20120.jpg,37,4
32_20776432_1980-03-15_20140.jpg,34,4
32_21353932_1984-11-13_20140.jpg,30,3
32_22615032_1989-03-21_20100.jpg,21,2
32_22823832_1941-11-25_19670.jpg,26,3
32_23414932_1983-07-17_20090.jpg,26,3
32_23877532_1932-11-10_19520.jpg,20,2
32_2415032_1954-02-19_20120.jpg,58,6
32_24316832_1990-12-18_20100.jpg,20,2
32_2431732_1975-11-17_20070.jpg,32,4
32_2488232_1927-01-23_19810.jpg,54,6
32_25226232_1991-02-07_20140.jpg,23,3
32_26068932_1957-05-08_19730.jpg,16,1
32_26381932_1900-09-13_19420.jpg,42,5
32_2696832_1972-11-25_20070.jpg,35,4
32_27650532_1991-08-11_20120.jpg,21,2
32_2826632_1979-07-19_20090.jpg,30,3
32_2880032_1958-04-23_20040.jpg,46,5
32_28956332_1990-09-15_20150.jpg,25,3
32_30176632_1985-11-23_20140.jpg,29,3
32_30290232_1924-07-25_19450.jpg,21,2
32_30554232_1995-06-19_20120.jpg,17,1
32_30865132_1977-05-11_20100.jpg,33,4
32_3109032_1929-11-29_20080.jpg,79,8
32_311432_1959-05-15_20090.jpg,50,5
32_3144332_1985-08-16_20080.jpg,23,3
32_31695132_1946-07-15_20110.jpg,65,6
32_32227332_1992-08-24_20150.jpg,23,3
32_3223232_1984-07-19_20110.jpg,27,3
32_3249032_1985-09-12_20040.jpg,19,2
32_325332_1967-05-28_20100.jpg,43,5
32_33010732_1919-03-22_19580.jpg,39,4
32_33034832_1990-04-07_20110.jpg,21,2
32_33247732_1971-04-11_20000.jpg,29,3
32_36096132_1989-10-24_20100.jpg,21,2
32_36280432_1938-02-25_19640.jpg,26,3
32_36333332_1981-09-09_20120.jpg,31,4
32_36658332_1988-08-05_20120.jpg,24,3
32_36944532_1991-10-22_20130.jpg,22,3
32_37497532_1978-04-15_20120.jpg,34,4
32_3810732_1982-03-09_20060.jpg,24,3
32_39602032_1988-03-10_20130.jpg,25,3
32_40111532_1992-12-11_20130.jpg,21,2
32_4061232_1947-08-28_20130.jpg,66,7
32_41430532_1945-02-19_19670.jpg,22,3
32_440032_1975-06-18_20111.jpg,36,4
32_4664132_1981-11-22_20070.jpg,26,3
32_5530332_1943-07-25_20080.jpg,65,6
32_6888432_1984-08-24_20140.jpg,30,3
32_7113832_1949-10-28_19730.jpg,24,3
32_762432_1961-10-06_20110.jpg,50,5
32_8007432_1976-12-16_20050.jpg,29,3
32_8242632_1985-11-02_20130.jpg,28,3
32_8480932_1979-12-17_20110.jpg,32,4
32_8644132_1988-12-28_20070.jpg,19,2
32_914832_1968-11-24_20120.jpg,44,5
32_9200332_1988-02-05_20120.jpg,24,3
32_956432_1943-09-21_19730.jpg,30,3
33_10373933_1957-05-17_20080.jpg,51,6
33_13073133_1984-02-12_20130.jpg,29,3
33_13592333_1950-11-18_19900.jpg,40,4
33_1371633_1942-07-10_20090.jpg,67,7
33_1431133_1982-03-26_20110.jpg,29,3
33_14615133_1963-04-16_20070.jpg,44,5
33_1498233_1949-08-26_20090.jpg,60,6
33_1620133_1934-02-15_19650.jpg,31,4
33_18735733_1984-09-15_20140.jpg,30,3
33_19115533_1958-01-12_19900.jpg,32,4
33_19187533_1960-09-15_19830.jpg,23,3
33_2089233_1976-08-29_20060.jpg,30,3
33_20966433_1987-10-07_20130.jpg,26,3
33_2120733_1917-01-11_20140.jpg,97,9
33_21505033_1990-08-06_20091.jpg,19,2
33_21605133_1992-01-10_20120.jpg,20,2
33_21908633_1986-04-20_20140.jpg,28,3
33_23248733_1920-10-25_19640.jpg,44,5
33_23419933_1977-11-09_20130.jpg,36,4
33_23768333_1976-02-12_20050.jpg,29,3
33_25020333_1974-04-16_20150.jpg,41,5
33_261933_1943-07-05_20070.jpg,64,6
33_2648233_1974-01-17_20100.jpg,36,4
33_2706033_1909-12-02_19430.jpg,34,4
33_2916433_1970-02-07_20060.jpg,36,4
33_31300633_1985-10-18_20090.jpg,24,3
33_32140133_1980-12-01_20090.jpg,29,3
33_3330133_1962-10-30_20120.jpg,50,5
33_34280733_1954-05-17_20130.jpg,59,6
33_34700833_1987-11-11_20120.jpg,25,3
33_35566933_1992-08-14_20110.jpg,19,2
33_36149433_1989-09-14_20120.jpg,23,3
33_3659833_1975-02-18_20060.jpg,31,4
33_3660233_1976-10-18_20100.jpg,34,4
33_36647733_1981-09-06_20130.jpg,32,4
33_37097733_1991-12-10_20120.jpg,21,2
33_37607033_1995-02-19_20140.jpg,19,2
33_38335833_1989-08-24_20120.jpg,23,3
33_41832633_1994-06-07_20130.jpg,19,2
33_4253233_1975-07-31_20100.jpg,35,4
33_43438833_1996-05-04_20140.jpg,18,1
33_43519133_1989-02-05_20120.jpg,23,3
33_44839533_1993-02-09_20140.jpg,21,2
33_46917633_1993-08-28_20140.jpg,21,2
33_4947233_1983-07-14_20090.jpg,26,3
